url,text,date
https://www.courts.ca.gov/4022.htm,"Justice Stephen Kane was born in San Mateo in 1952. He and his wife Brenda have four children.
Following graduation from Bellarmine College Preparatory in San Jose, Justice Kane attended the University of Notre Dame, completing his undergraduate work in three years with a B.A. degree, magna cum laude, in economics. He received his law degree in 1976 from Hastings College of the Law (Chair, Moot Court Board 1975-1976).
In 1976 he entered the private practice of law in Fresno joining the firm now known as McCormick, Barstow, Sheppard, Wayte & Carruth, where he practiced as an associate (1976-1981) and then as a partner (1981-1992). His practice specialized in civil litigation and trial work, primarily defending cases of personal injury, professional liability, employment law and public entity liability. He became a member of the American Board of Trial Advocates (ABOTA) in 1985.
As a lawyer, Justice Kane was involved with the Fresno County Young Lawyer’s Association (President, 1982; Board of Directors, 1978-1983) and the Fresno County Bar Association (Board of Directors, 1982-1984). He has been an active supporter of the Fresno County High School Mock Trial Program since its inception in 1982. He received the State Bar President’s Pro Bono Service Award in 1985 and the Fresno County Young Lawyers' Blaine Pettitt Mentor Award in 2010.
In January 1992, Governor Pete Wilson appointed Justice Kane to the Fresno Superior Court where he served until June 2006 when Governor Schwarzenegger elevated him to the Court of Appeal. During his 14 years on the Superior Court, Justice Kane handled a variety of judicial assignments, including presiding over civil, criminal, juvenile and family law trials, civil and criminal law and motion, felony sentencing and appellate department work. He was the first Presiding Judge of the Consolidated County Courts (1996, 1997), the first full time civil law and motion judge for the Fresno courts (1999-2002) and the first Supervising Judge of the court’s newly created Civil Division (2003, 2004).
Since joining the bench in 1992 Justice Kane has lectured, moderated and participated on numerous educational panels on various law-related topics. He served on the Judicial Council's Presiding Judges Advisory Committee (1996-1997). He served on the Board of Governors, San Joaquin Valley Association of Business Trial Lawyers (2001-2006, Secretary 2004-2006). He was Chair of the Bench, Bar, Media Steering Committee (2006-2007). He served on the Judicial Council's Advisory Commission on Civil Jury Instructions (2003-2009).","He was appointed by the Chief Justice of the California Supreme Court to the Commission for Impartial Courts (2006-2009).

01/20/1992-06/06/2006"
https://www.courts.ca.gov/37504.htm,"Justice Thomas A. (Tom) Harris was born in Fresno, California, on September 21, 1939. Both his father and grandfather were practicing Fresno attorneys.
Harris attended the University of Southern California (B.A. 1961) and Stanford University School of Law (J.D. 1964). During college and law school vacations he worked as an investigator for the Fresno County District Attorney’s office. Harris was admitted to the California Bar on January 12, 1965.
Justice Harris served as a deputy district attorney for Fresno County (1965-1967). Thereafter he engaged in the private practice of law until mid-1985. He initially practiced criminal defense and family law, later specializing in general business, probate and estate planning.
Upon appointment by Governor Deukmejian, Harris became Judge of the Municipal Court, Consolidated Fresno Judicial District, on June 14, 1985. On March 20, 1987, Governor Deukmejian elevated Harris to the Fresno County Superior Court. While on the superior court, Harris served terms as Presiding Judge of the Family Law and Probate Departments.
On August 7, 1990, Governor Deukmejian nominated Harris as Associate Justice, Court of Appeal, Fifth Appellate District. Harris was confirmed by the Commission on Judicial Appointments on August 21, 1990, and has twice since been confirmed by the electorate.
Harris and his wife Judy have two adult children. He enjoys boating, mountain activities, mechanics, and gardening.",06/14/1985-08/21/1990
https://www.courts.ca.gov/4017.htm,"Justice Gomes was born in Fresno in 1946. He graduated from Fresno High School in 1963 and Fresno State University in 1969. He received his Juris Doctorate degree in 1972 from the University of Pacific McGeorge School of Law.
Justice Gomes was admitted to the practice of law in California on December 14, 1972. He was also admitted to practice before the United States Court of Appeals for the Ninth Circuit and the United States District Court.
Justice Gomes served as a Deputy District Attorney for Fresno County (1972-1975) and Chief Trial Deputy District Attorney (1975-1977). Thereafter he engaged in the private practice of law with the firm of Gomes, Gomes, Fisk and Berman. Upon appointment by Governor Jerry Brown, Gomes became Judge of the Municipal Court, Consolidated Fresno Judicial District, on October 31, 1980. Governor Brown elevated Gomes to the Fresno Superior Court effective December 14, 1982. While on the superior court, Gomes served as Presiding Judge of the Criminal Department for 11 years. In May of 2002, Governor Gray Davis nominated Gomes as Associate Justice, Court of Appeal, Fifth Appellate District. Gomes was confirmed by the Commission on Judicial Appointments May 31, 2002.
Before taking the bench, Justice Gomes served on the Fresno County Bar Association Criminal Law Committee, was cofounder and president of the Fresno County Prosecutors Association, and served as chair of the Fresno Trial Lawyers Association, Criminal Law and Procedure Committee. As a member of the California Judges Association, Gomes has served on the New Judge Education Planning Committee, as chair of the Criminal Law and Procedure Committee, and as program chair for the Criminal Law Institute.
Justice Gomes has served as a faculty member for California Judicial College (CJER), and as moderator and lecturer at many of CJER's programs. He has also participated on many program and institute planning committees.
Married since 1970, he has adult twins; an attorney daughter, and a probation officer son.",10/31/1980-05/31/2002
https://www.courts.ca.gov/4015.htm,"Justice Dawson was born in Minnesota and moved to California in her childhood. She is married to Robert Haden, an attorney in practice in Merced, California. They have two adult daughters, one an art student and the other in law school.
Justice Dawson attended City College of San Francisco, the University of the Americas in Puebla, Mexico, and San Francisco State University. She obtained her J.D. from Hastings College of Law, where she was an articles editor for the Hastings Law Journal and a member of the Thurston Honor Society. She graduated with honors in 1978, and is a member of the Order of the Coif.
During the 1978-1979 school year, Justice Dawson was a teaching fellow at Stanford Law School. She then served as a research attorney for the Court of Appeal, First Appellate District, until moving to Merced in 1980. There she practiced law with her husband and, for a time, with her father-in-law. Her practice was general, with an emphasis on appeals.
In 1992, Justice Dawson became a traffic referee for the Merced County Municipal Court and, in 1994, she was named a court commissioner. She was appointed to the Merced County Superior Court in April 2000, became Presiding Judge in 2002, and served until her confirmation for appointment to the Court of Appeal on September 26, 2003.
Justice Dawson has been active in professional organizations, serving as a member of the Trial Court Presiding Judges Advisory Committee to the Judicial Council of California, a member of the California Court Commissioners’ Association Board of Directors, a member of the State Bar of California’s Committee on Appellate Courts, and President of the Merced County Bar Association. She is a member of the National Association of Women Judges, Fresno County Women Lawyers, and California Women Lawyers.
Before taking the bench in 1992, Justice Dawson was Chair of the Merced County Appeals and Grievances Committee, a member of the City of Merced Planning Commission, a member of the Board of Directors of the Merced County Coalition for Affordable Housing, and a member of the Board of Directors of A Woman’s Place (a domestic violence prevention organization).
Justice Dawson is an avid gardener and loves the out of doors. She and her husband travel as often as possible.",04/2000-09/2003
https://www.courts.ca.gov/37502.htm,"Justice Cornell was born and raised in Merced. He graduated from Stanford University in 1969, and The National Law Center, George Washington University in 1972 (with Honors).
In December of 1972, he was admitted to practice in the State of California, the United States District Court for the Eastern District of California, and the Ninth Circuit Court of Appeals. In March of 1976, he was admitted to practice before the United States Supreme Court.
He practiced law in Merced from 1972 to 1992. He was admitted as a Fellow of the American Academy of Matrimonial Lawyers in 1982, and recognized in Best Lawyers in America in all editions published before he became a Superior Court judge. He frequently lectured and wrote on law related subjects for the Continuing Education of the Bar. He was a member of the Merced County Bar Association from 1972 until 1992, serving as its president in 1979.
He represented the lawyers of the San Joaquin Valley on the Executive Committee of the Conference of Delegates of the State Bar of California from 1980 to 1983, the Ninth Circuit Judicial Conference from 1985 to 1987, and the Board of Governors of the State Bar of California from 1985 to 1988. While on the Board of Governors, he served as Vice President of the State Bar in 1987-88.
He served on the State of California Commission on Judicial Performance from 1989 to 1992. The CJP is responsible for the conduct of all judges in the State of California.
He served as a United States Magistrate Judge (part time) for the Eastern District of California from 1986 to 1992, and left that position when he was appointed to the Superior Court.
In February of 1992, Governor Pete Wilson appointed him to the Superior Court of California, County of Merced. While on the Superior Court, he served as Presiding Judge on 3 separate occasions. He also served on the Trial Court Budget Commission from 1995 to 2000. The TCBC was responsible for the allocation of all funds to the trial courts of California.
In December of 2000, Governor Gray Davis appointed him to the Court of Appeal.
Since the beginning of his service as a judge, he frequently has been an instructor for California Judicial Education and Research and the California Judges Association on judicial ethics and conduct and other topics.",03/1976-12/2000
https://www.courts.ca.gov/37500.htm,"Presiding Justice James A. Ardaiz was appointed to his current position by Governor Pete Wilson in 1994. He was elected to the Municipal Court of the County of Fresno in 1980 where he served as Assistant Presiding Judge and twice was elected Presiding Judge of the Municipal Court. In 1983 he was appointed to the Superior Court of the County of Fresno by Governor Deukmejian where he served as a trial judge and as Presiding Judge of the Criminal Department. In 1987 Governor Deukmejian appointed him to the Court of Appeal where he served as an Associate Justice until his nomination to be Presiding Justice. Prior to his service on the bench, he was Chief Deputy District Attorney of the County of Fresno in charge of homicide prosecutions.
He graduated from California State University Fresno in 1970 and received his law degree from the University of California, Hastings College of Law in 1974. He has been an instructor at California State University Fresno in the area of criminal law and evidence and is currently a Professor of evidence at San Joaquin College of Law where he has been twice selected as outstanding teacher. He has long been involved in judicial and legal education having served on the faculty of the California Judicial College at Boalt Hall, University of California, Berkeley as well as giving numerous lectures to California judges in the fields of evidence, criminal law and trial practice. He has lectured to the judiciary of the state of Hawaii and has lectured at and been a consultant to the FBI Academy at Quantico, Virginia in the field of DNA evidence. He has served on the Judicial Council of the State of California by appointment of Chief Justice Malcolm Lucas and served as Chairman of the Executive Committee of the Judicial Council by appointment of Chief Justice Ron George. He is a co-author of California Evidence and also has been a contributing author to Matthew-Bender on California Family Law. He is a consultant to the California Judges’ Benchguide on Felony Sentencing, the California Criminal Pre-trial Proceeding Deskbook, the California Criminal Trial Deskbook, and the California Criminal Posttrial Proceeding Deskbook. He currently serves as Chair of the Task Force for the State of California on Trial Court Funding and Employees, established by the California State Legislature.
He is a member of Pilgrim Congregational Church in Fresno where he has served on the Board of Trustees. His activities include being an active soccer coach as well as running and painting.",1994/11/30-2019/02/25
https://www.courts.ca.gov/41263.htm,"Justice Mark Snauffer was raised in Fresno and attended Fresno public schools. He attended Claremont McKenna College, and received a Bachelor of Arts degree, with high honors in political science, from UC Berkeley in 1974. Justice Snauffer graduated from UCLA School of Law in 1977, where he served on the Moot Court Executive Board and the staff of the UCLA-Alaska Law Review.
He was admitted to the California Bar in 1977 and began practicing law with the Fresno firm of McCormick Barstow from 1977-1980. Justice Snauffer moved to Sacramento and practiced with the firm of Hefner, Stark & Marois from 1980-1982, when he returned to Fresno and joined the firm of Baker, Manock & Jensen, where he was an associate and shareholder until his appointment to the Fresno County Superior Court in March 2000.
Justice Snauffer specialized in civil litigation, with an emphasis on medical malpractice, legal malpractice, product liability, and general business litigation. He received an AV rating from Martindale-Hubbell and has been a member of the American Board of Trial Advocates since 1992.
As a member of the Fresno County Superior Court, Justice Snauffer twice served as the Supervising Judge of the Civil Division, from 2005-2007 and 2015-2018. He also was a criminal calendar and felony trial judge, and served on the appellate division of the court. Justice Snauffer was a member of the court’s Executive Committee from 2006-2013, and 2015-2017, and was the Chair of the court’s Alternative Dispute Resolution committee from 2005-2018.
Justice Snauffer has also been active in professional and community service. He was a member of the Fresno County Young Lawyer’s Board of Directors (1983-1985), the Fresno County Bar Association Board of Directors (1991-1993), the Foundation for Clovis Schools (1993-1997), the initial class of the Leadership Fresno program (1985), and the Board of Directors of California Legal Services, Inc. (1992-1994). Justice Snauffer has served on various committees of the Center for Judicial Education and Research (CJER) and, in particular, on the Civil Law Education Committee (2002-2008; Chair, 2005-2006). Justice Snauffer was also an Adjunct Professor of Law at San Joaquin College of Law from 2003-2007, where he taught Civil Trial Practice.
On June 27, 2018, Justice Snauffer was nominated as an Associate Justice of the Court of Appeal, Fifth Appellate District, by Governor Edmund G. Brown, Jr., and confirmed by the Commission on Judicial Appointments on July 26, 2018.
Justice Snauffer is married to Lynda, a retired school administrator, and they live in Fresno with their two Bichons, Jasmine and Lily.",03/00/2000-06/27/2018
https://www.courts.ca.gov/41324.htm,"Justice Thomas DeSantos was born in Hanford in 1956. He graduated from Hanford High School in 1974 and Stanford University in 1978. He received his Juris Doctorate degree in 1981 from the University of Southern California Gould School of Law.
Justice DeSantos was admitted to the practice of law in California on December 1, 1981. He was also admitted to practice before the United States Court of Appeals for the Ninth Circuit and the United States District Court.
After graduation, Justice DeSantos returned to his hometown of Hanford and began the private practice of law with Kahn, Soares and Conway (1981-1983), Farley, Rynda & DeSantos et al. (1984-1993), and as a sole practitioner (1994-2003). Initially, he practiced in criminal law and then later expanded into a general law practice focusing on family, juvenile, and governmental law.
Upon appointment by Governor Gray Davis, DeSantos was sworn in as a Kings County Superior Court Judge on October 24, 2003. While on the superior court, Judge DeSantos initially was assigned to the Hanford court where he handled criminal cases from arraignment, pretrials, preliminary hearings, and sentencings and limited civil cases. Judge DeSantos also presided over the Avenal and Corcoran courts on Thursdays and Fridays consisting of a prison criminal calendar as well as a regular criminal calendar and limited civil cases. From 2005-2007, Judge DeSantos presided over the Lemoore court handling family law, conservatorship, domestic violence, and juvenile dependency cases. In 2008, until his appointment, Judge DeSantos was assigned to a general trial department handling all criminal cases from arraignment through trial and sentencing as well as unlimited civil cases from law and motion to trial and posttrial matters.
Judge DeSantos was selected as the Assistant Presiding Judge (2011-2012) and then elected as Presiding Judge of the Kings County Superior Court for three years (2012-2014). During this time, Judge DeSantos assisted in the design and development of the new Kings County Superior Court, which brought all courthouse and judicial officers together in one building.
As a member of the judiciary, Judge DeSantos served on statewide committees for the Judicial Council of California, which included the Access of Fairness Advisory Committee (11/1/2011-10/31/14), Trial Court Budget Advisory Committee (7/11/13-9/14/15), Trial Court Presiding Judges Advisory Committee (1/1/13-12/31/15), and various other subcommittees.
On June 27, 2018, Justice DeSantos was appointed as an Associate Justice of the Court of Appeal, Fifth Appellate District, by Governor Edmund G. Brown, Jr., and confirmed by the Commission on Judicial Appointments on July 26, 2018.","He took the oath of office on August 13, 2018, and retired from the bench on June 15, 2020.

10/24/2003-06/15/2020"
https://www.courts.ca.gov/41320.htm,"Justice Meehan was nominated to be an Associate Justice of the Fifth District Court of Appeal by Governor Brown in December 2016 and was confirmed by the Commission of Judicial Appointments on February 9, 2017.
Justice Meehan obtained her Juris Doctorate from the University of California, Davis, in 1985. Following graduation from law school, Justice Meehan entered private practice in Los Angeles with an emphasis in large-scale securities and business litigation before returning home to Fresno and family in 1994. She joined the law firm of Baker, Manock & Jensen where she shortly thereafter became a shareholder and practiced as a litigator in the areas of securities, business, agriculture, and estates as well as civil appeals; she received an AV rating from Martindale-Hubbell. After more than 12 years with the firm, Justice Meehan pursued her goal of practicing in the public sector and joined the California Department of Justice, Office of the Attorney General in 2008, representing public agencies in complex and constitutional litigation.
In 2011, Justice Meehan was selected by the Fresno County Superior Court as a Commissioner, and in 2014, she was appointed to the Fresno County Superior Court as a judge.
At the time of her selection as a Commissioner, Justice Meehan was the President-Elect of the Fresno County Bar Association, having served in several offices on the Board of Directors and assisted in the establishment of the appellate and pro bono sections of the local bar. She served as President of Fresno County Women Lawyers and received the distinguished Justice Pauline Davis Hanson Award in 2011. Justice Meehan also served as President of the Board of Directors of Central California Legal Services. She received from CCLS the Champions of Justice Award, Judicial Category, in 2013, and was named Pro Bono Attorney of the Year in 2004. In addition, Justice Meehan received the Statewide Board Member of the Year Award from Legal Aid Associations of California in 2006. She was a Commissioner on the California State Bar Legal Services Trust Fund Commission from 2008–2011, and a Member of the State Bar’s Standing Committee on Delivery of Legal Services from 2003–2006. She was a member of the Board of Directors of the Conference of Delegates of California Bar Associations from 2004–2007, and a delegate representing the Fresno County Bar Association from 2003–2008. Justice Meehan has also participated in a variety of local committees, educational panels, and seminars.
Justice Meehan grew up in Fresno with her parents and three siblings and attended Fresno schools from kindergarten through high school graduation. She earned her bachelor’s degree, magna cum laude, from Saint Mary’s College of California, where she received the De La Salle Medal (School of Liberal Arts’ highest honor) and the Thomas Jefferson Award (Government Department’s highest honor). She has been married to her college sweetheart, Allen, since 1981.",12/2016-02/09/2017
https://www.courts.ca.gov/28353.htm,"Justice Smith is a 1978 graduate of the University of California, Santa Barbara, with a Bachelor’s Degree in U.S. History. He attended the University of California, Hastings College of the Law, and obtained his Juris Doctorate in 1981.
Upon becoming a member of the California State Bar in December 1981, Justice Smith worked as a graduate legal assistant for the Sacramento District Attorney’s Office before coming to Fresno to be a Deputy District Attorney in the Fresno County District Attorney’s Office in 1983. In 1988, he joined the law firm of Stammer McKnight Barnum & Bailey as an associate, becoming a partner in 1993.
Judge Smith was appointed to the Fresno Superior Court by Governor Gray Davis on February 2, 2000. After his appointment to the Superior Court, Judge Smith was assigned to the Juvenile Court where he served as a trial judge in the Delinquency Division. In August 2001, he was assigned to be Presiding Judge of the Juvenile Court. In August 2004, he was assigned to the Felony Trial Division handling a variety of criminal matters. In 2007, Judge Smith was selected Assistant Presiding Judge and was thereafter elected to serve as Presiding Judge of the Court for the 2009-2010 term.
In 2011, Judge Smith was assigned to the Unlimited Civil Division of the court serving as a trial judge handling a variety of civil matters. In August 2012, Smith was assigned to be the Supervising Judge of the Division where he served until his elevation to the Court of Appeal.
While Presiding Judge of the Juvenile Division, Judge Smith assisted in the design and development of the new Juvenile Justice Campus on American Avenue. As Presiding Judge of the Court, he assisted in the design and redevelopment of the Sisk Federal Courthouse, which now houses the Fresno Superior Court Civil, Probate, Family Law, and Family Support Divisions.
As a member of the Superior Court, Judge Smith served on a number of internal and state-wide committees, including the following: Trial Court Security Advisory Committee Advisory Group to the California Judicial Council, 2010 to 2012; Trial Court Budget Working Group Advisory Committee to the California Judicial Council, 2009 to 2010; Trial Court Presiding Judges Advisory Committee, 2009 to 2010; Fresno Superior Court Technology Committee, 2011 to 2014, Chair; Fresno County Local Justice Coordinating Council, 2009 to 2010, Chair; Fresno County Interagency Council For Children and Families, 2001 to 2004, Chair; Court Technology Advisory Committee to the California Judicial Council, 2001 to 2003; California Judges Association, 2000 to present; Fresno Superior Court Executive Committee, 2003 to 2013; Sex Offender Management Planning Grant Committee, 2001 to 2006; Superior Court Commissioner Evaluation Committee, 2001 to 2003.
On November 12, 2014, Justice Smith was nominated to be an Associate Justice to the Court of Appeal, Fifth Appellate District, by Governor Edmund G. Brown, Jr., and was confirmed by the Commission on Judicial Appointments on December 10, 2014.
Justice Smith is married to Nancy and they have two children.",02/02/2000-12/10/2014
https://www.courts.ca.gov/20264.htm,"Education:
UCLA Law School, 1980, JD,
Member La Raza Law Students Assoc., 1977-1980
Student Bar Representative, 1978 to 1979
California State University, Fresno, 1977, BA
Major—Political Science, Pi Gamma Mu Honor Society,
Founding Member of Chicanos in Law Club,
Minor—La Raza Studies
Parlier High School, 1973
Student Body President, graduated 1973
California Bar Member effective 1980
Appointed Judge of the Superior Court by Governor Gray Davis, October 21, 2002 Assignments: Juvenile Delinquency (3/12-12/12), General Jury Trials (1/11 to 3/12), Felony Home Court (11/06 to 1/11), CEQA Judge (1/03 to 11/06, 1/11 to 12/12), Kingsburg Division – Criminal, Civil court trials, writs of mandate (9/04 to 11/06), Juvenile Delinquency (11/03 to 8/04), Misc. Calendar (1/03 to 10/03)
Legal Experience: Deputy, State Public Defender’s Office, Los Angeles, 1981 to 1983 Lead Attorney, Court of Appeal, Fifth District, 1983 to 1990, and 1994 to 2002 Deputy, State Attorney General’s Office, Fresno, 1990 to 1992 Associate Counsel, Hernandez & Ramirez Law Offices, 1992 to 1994
The areas of legal emphasis and expertise during course of 22-year legal career were criminal and civil appellate law.
Community Activities: Member of La Raza Lawyers in Fresno, 1984-2002, Honorary Member 2003-Present Treasurer, 1987 President, 1988 Executive Board Member, 1989, 1991, 1996-2002 Member of Latin American Business Club, 1990-2000 Secretary, 1993, 1995 President, 1996 Board Chairman, 1997 Member of the Fresno County Bar Association, 1989-2002 Member of the Madera County Bar Association, 1992-1994 Board Member of Central California Legal Services, Inc. 1989-1992 Community Advisor to Fresno State Chicanos in Law Club, 1988-1990 Little League Head Coach, 1984-1986 Adjunct Law Professor at San Joaquin College of Law, 1994-2000, Advanced Legal Research and Writing Course Judge Pro Tem for Small Claims Court, 1998-2002 Member of the California Judges Association, 2003 to Present Member of the California Latino Judges Association, 2006 to Present Board Trustee of the Fresno County Law Library, 2003-2005, 2010 Vice Chair of the Fresno Superior Court Mock Trial Program, 2006-2008 Participant, Summit on Diversity in the Judiciary, June 2006, San Jose, CA Judicial Participant, Conference on Foreign Relations in Mexico City by Ministry of Foreign Affairs and Institute of Mexicans in the Exterior, September 2008 North Fresno Rotary Member, 2008-2022 Board Member of the Fresno State Alumni Association, 2008-2016 Committee Member of 2011 Central Valley Hispanic Youth Institute (Hispanic College Fund), Hispanic Heroes Participant Member of Fresno Unified School District Graduation Task Force 3/12 to 12/12 Member of the Appellate Legacy Project Committee, 2013 to Present Member of the Language Access Plan Implementation Task Force, 2016-2018 Member of the Jury Selection Work Group, 2020-2022 5th DCA Representative, California Judicial Mentor Program (Appellate), 2022 to Present",10/21/2002-Present
https://www.courts.ca.gov/7358.htm,"Justice Detjen was nominated to the position of associate justice of the Court of Appeal by Governor Schwarzenegger and confirmed by the Commission on Judicial Appointments in 2010. She was appointed to the Madera Superior Court bench by Governor Davis in 2000 and served there as a trial court judge for over nine years. While on the trial court bench, she served for two years as presiding judge and was the presiding judge of its appellate bench when she was elevated to the Court of Appeal.
Throughout her judicial career, she has sat on numerous working groups, committees, and subcommittees pertaining to the administration of both the Fifth District Court of Appeal and the statewide judicial branch. She has served as a hearing judge on the Labor and Information Dispute Panel, as Special Master on proceedings instituted by the Commission on Judicial Performance, and has filled in, pro tempore, on the California Supreme Court.
Prior to her judicial career, she prosecuted criminal cases as a Senior Deputy District Attorney for the Fresno County District Attorney’s Office (1985-2000) and as a Deputy District Attorney for the Madera County District Attorney’s Office (1982-1985). In 1993, she was certified as a specialist in criminal law and, in 2004, she was recognized for “outstanding service” by the State Bar of California, Board of Legal Specialization. Her last six years as a litigator were spent prosecuting homicide cases.
She was born in Lancaster where her father, an aeronautical engineer, was manager of an Allison flight test group at Edwards Air Force Base. She attended public schools, obtained her Bachelor of Arts degree in Political Science from the University of Washington, and received her Degree of Juris Doctor from the University of San Diego.
Her husband is a native of the Central Valley having been the son and grandson of local farmers. He is retired from public service. Her grown stepchildren are engaged in public service careers.",02/01/2000-11/01/2010
https://www.courts.ca.gov/4026.htm,"Justice Charles S. Poochigian was appointed to the Court of Appeal, Fifth Appellate District by Governor Arnold Schwarzenegger in August 2009. His legal career began in 1975 when he formed a partnership with Steven M. Vartabedian. His practice consisted of representing clients in both litigation and transactional matters involving real estate, contracts, general business counseling, wills and probate. Following 13 years of private practice in Fresno, he was appointed to the senior staff of Governor George Deukmejian in 1988 and was later named to the senior staff of Governor Pete Wilson for whom he served as Appointments Secretary. As Appointments Secretary, he assisted the Governor in his appointments of key executive branch officials and members of state boards and commissions. His primary focus was assisting the Governor in his selection of judges for California's trial and appellate courts.
In 1994, he was elected to the California State Assembly, where he served from 1994-1998. He then served two terms in the California State Senate (1998-2006). While in the Legislature, he distinguished himself for his substantial legislative and policy work covering a wide range of subject matter, including criminal justice, education reform, workers' compensation law, taxation, agriculture, budget, environment and natural resources. He held numerous leadership positions including service as Chair of the Assembly Appropriations Committee in his first term, chair of the Constitutional Amendments Committee, a member of the Little Hoover Commission and Vice-Chair of the Senate Public Safety Committee, among many other committee leadership roles and assignments.
Following his legislative service and prior to his appointment to the bench, he practiced law with Dowling, Aaron and Keeler in Fresno, principally representing clients on matters involving regulatory issues.
Background and Education Born in Fresno, California, and a third generation resident of the San Joaquin Valley Married to wife, Debbie; three adult children and four grandchildren J.D., Santa Clara University School of Law, 1975 Bachelor of Science, Business Administration, California State University, Fresno, 1972 Served in the California Air National Guard Member, California Fair Employment and Housing Commission (1985 - 1987)
Accomplishments and Recognition
During his legislative career as an Assemblyman and Senator, Justice Poochigian authored or co-authored major laws including reforming California's workers' compensation law, reforming the Cal Grant student aid system (Ortiz-Pacheco-Poochigian-Vasconcellos Cal Grant Program), improving parental access to reliable information about school performance, providing comprehensive reform of the special education funding system, establishing the California Summer School for Math and Science (COSMOS), establishing the model Rural Crime Prevention Program serving Central California and founding the Kenneth L. Maddy Institute at CSU Fresno. He also worked to strengthen California laws related to identity theft.
Justice Poochigian received numerous special awards during his legislative tenure. He was named ""Rookie of the Year"" in his first term and received other recognition from the well-respected California Journal during his career, including its 2004 Minnie Award for legislative integrity. In 2004, he received the California State University, Fresno, Distinguished Alumnus “Top Dog” Award.
Board Memberships and Community Involvement Commission for Impartial Courts - Task Force on Judicial Selection and Retention by appointment of Ronald M. George, Chief Justice of the California Supreme Court and Chair of the California Judicial Council. Commission on the Future of California’s Court System (Futures Commission) by appointment of Tani Cantil-Sakauye, Chief Justice of the California Supreme Court and Chair of the California Judicial Council (2014-2017) Past board member of the Economic Development Corporation of Fresno County. Past board member and vice-chair of the Maddy Institute for Public Policy at California State University, Fresno California State University, Fresno, Alumni Association - Life member Boys and Girls Clubs of Fresno County - Board of Trustees Past board member of Ag One Foundation (supporting CSU Fresno College of Agriculture)
(Rev. 2018)",08/17/2009-06/30/2017
https://www.courts.ca.gov/4024.htm,"Justice Bert Levy is a magna cum laude graduate of the University of California at Davis where he received a B.A. degree in Political Science in 1974. He was the recipient of the Glenn V. Winslow Memorial Award as outstanding male graduate from U.C. Davis in 1974. He was also selected as the commencement speaker for the College of Letters and Science.
Justice Levy received his law degree in 1977 from the University of Pacific McGeorge School of Law. He is a life member of the Roger Traynor Honor Society, a legal scholarship society, designating academic excellence by being consistently selected for the Dean's List.
In 1977, Justice Levy entered the private practice of law in Fresno and primarily practiced in the family and business law fields.
On July 7, 1988, Governor George Deukmejian appointed Justice Levy to the Fresno County Municipal Court and Governor Deukmejian elevated him to the Fresno County Superior Court on October 5, 1989. He was the presiding judge of the Family Law Department from 1990 to 1996. On August 5, 1997, Governor Pete Wilson elevated him to the Fifth District Court of Appeal.
Justice Levy has been involved in many professional and community service activities. He was president of the Fresno County Bar Association in 1988 and president of the Fresno County Young Lawyers Association in 1984. He has served as a faculty member at the California Judicial College and was chairperson of the 1993 Family Law and Procedure Institute for the California Center for Judicial Education and Research (CJER). He has also served as a member of the California Judicial Council Family and Juvenile Law Standing Advisory Committee, the Family Court Services Advisory Committee, the Appellate Advisory Committee and the Brown v. Board of Education Advisory Committee. He has also served as a member of the Judicial Council Appellate Indigent Defense Oversight Advisory Committee from 1998 to 2015 and as chair of the committee from 2005 to 2015.
Justice Levy was the initial organizer of the Fresno County Domestic Violence Roundtable and served as its chair from 1990 to 2002. The Domestic Violence Roundtable was created to help prevent domestic violence and to address the many issues relating to victims and perpetrators of domestic violence. He also served on the CJER Domestic Violence Curriculum Advisory Committee.
Justice Levy was the recipient of the Mentor Award from the Fresno County Young Lawyers Association in 1993. The Mentor Award is presented annually and honors an individual who has contributed to the advancement and maturation of young lawyers.
Prior to taking the bench, Justice Levy was active in many avenues of community service. He was chair of the KVPT, Channel 18 Public Broadcasting Great TV Auction from 1979 through 1983. He produced the ""LAW QUIZ"" television program on Channel 18 from its inception in 1980 until 1992. In 1982, the ""LAW QUIZ"" received the First Place Award of Achievement from the American Bar Association as the outstanding public service project in the nation for a bar association of Fresno's size. Justice Levy served as president of the Board of Directors of the Friends of Channel 18, 1982-1983.
He was one of the original organizers of the YWCA Marjaree Mason Center, a shelter for women and children who are victims of domestic violence, and was a member of the YWCA Domestic Violence Advisory Board from 1979 to 1983. He was recognized as Public Servant of the Year by the Marjaree Mason Center in recognition of his contributions to the women and children of the Marjaree Mason Center, 2001. Justice Levy is a past member of the Board of Directors of the Fresno City and County Historical Society and the Fresno Arts Museum.
He is currently a member of the Rotary Club of Fresno and the California Judges Association.
Justice Levy was born in Fresno in 1952. He graduated from Fresno High School in 1970 as one of the top 10 academic students in the class and was student body president, 1969-1970. He is married and has two children.",07/07/1988-08/05/1997
