url,summary
https://www.courts.ca.gov/documents/Richard_Neal_6139.pdf,"Justice Richard Neal was born into a family of lawyers, with his father being a law professor and his mother being an Irish girl from Arlington, Massachusetts. He attended the University of Chicago Laboratory High School and Harvard College, and then went to Boalt Hall Law School. After graduating, he took the bar exam and got a job with a law firm in Los Angeles, where he worked on anti-trust and price-fixing class action cases. He was even able to go to the Supreme Court to watch one of these cases be argued."
https://www.courts.ca.gov/documents/Nott_Michael_G_Biography.pdf,"Michael Gordon Nott was a retired Associate Justice of the Court of Appeal in the Second Appellate District, Division Two. He was appointed by Governor Deukmejian in 1990, confirmed by the Commission on Judicial Appointments, and later confirmed by the electorate in 1994. Before that, he was a Judge of the Superior Court in Los Angeles County, appointed by Governor Deukmejian in 1987. He was also a Judge of the Municipal Court in Long Beach Judicial District, Los Angeles County, appointed by Governor Deukmejian in 1985. He had a private law practice from 1966-1985, specializing in business litigation and personal injury defense. He was born in 1940 in Long Beach, California and attended the University of Southern California Law Center, where he received his LL.B. He was a Republican."
https://www.courts.ca.gov/documents/Michael_Nott_6137.pdf,"The California Appellate Court Legacy Project is an interview with retired Justice Michael Nott. He talks about his childhood growing up in Wilmington, California, and working on his father's fishing boats. He went to Occidental College on a basketball and baseball scholarship and then to USC Law School. After graduating, he went into the Army Reserve and then began his legal career. He talks about how his father's determination to overcome adversity influenced his life and career."
https://www.courts.ca.gov/documents/Ortega_Reuben_A_Biography.pdf,"Justice Reuben A. Ortega was appointed to the Court of Appeal, Second Appellate District, Division One in 1988 and retained by the electorate in 1994 for a 12 year term. He previously served as a Judge on the Superior Court of Los Angeles County, an Assistant District Attorney in Los Angeles County, a Commissioner of the Los Angeles County Superior Court, and a Referee of the same court. He also worked in private law practice and as a Deputy District Attorney in Los Angeles County. Justice Ortega was born in 1941 in Albuquerque, New Mexico and is a Republican and Roman Catholic. He enjoys horseback riding, computers, and music."
https://www.courts.ca.gov/documents/Reuben_Ortega_6130.pdf,"Reuben Ortega is a retired Associate Justice of the California Court of Appeal, Division One, Second Appellate District. He was born in Albuquerque, New Mexico in 1941, shortly after the attack on Pearl Harbor. He lived in a small house with his mother and grandparents that did not have indoor plumbing. He attended Valley High School in Albuquerque and then the University of New Mexico. After graduating, he and his wife moved to Washington, DC where he worked for the National Labor Relations Board and then the Veterans Administration while attending Georgetown Law School at night. In 1967, he accepted a job as a senior law clerk in the Los Angeles District Attorney's office and passed the bar in December of that year. He spent six years in the DA's office, prosecuting deadbeat fathers and trying cases in municipal court. In 1973, he left the DA's office and went into private practice."
https://www.courts.ca.gov/documents/Stephen-Z-Perren-Bio.pdf,"Justice Steven Z. Perren was appointed to the Second Appellate District, Division Six in California by Governor Davis in 1999 and was retained in 2011. He was previously a Judge of the Superior Court in Ventura County, appointed by Governor Brown Jr. in 1982. He served in the U.S. Army from 1967-1969, receiving the Bronze Star and Army Commendation Medal. He graduated from the University of California, Los Angeles with a J.D. in 1967 and a B.A. in 1964. He is a Democrat and Jewish. He enjoys singing, acting, musical theater and opera."
https://www.courts.ca.gov/documents/Perren_7300.pdf,"Justice Steven Perren had a long and distinguished career. He was born in Los Angeles in 1942 and grew up in the Fairfax District. His father was a 4F during the war and had a beautiful singing voice. Justice Perren inherited this talent from his father and has been singing in musical theater, with the Santa Barbara Opera, and with the Los Angeles Lawyers Philharmonic for the past 25 years. He attended Hancock Park Elementary School, Monlux Elementary School, Van Nuys Junior High, Fulton Junior High, and North Hollywood High School, where he played football. After graduating from North Hollywood High School, he attended UCLA and received his law degree. Justice Perren has always known he was going to be a lawyer and has had a successful career since."
https://www.courts.ca.gov/documents/Stone_Steven_J_Biography.pdf,"Justice Steven J. Stone was appointed to the Court of Appeal, Second Appellate District, Division Six by Governor Brown Jr. in 1982. He was confirmed by the Commission on Judicial Appointments and the electorate in 1986 and 1994. He was also a judge for the Superior Court of Ventura County from 1976 to 1982. He was a member of the California Judges Association, the Ventura County Bar Association, and the American Heart Association. He was also the recipient of the Distinguished Jurist Award from the Footprinters Association of Ventura County. Justice Stone graduated from Hastings College of the Law in 1961 and the University of California, Berkeley in 1958. He was born in Vienna, Austria and has two children."
https://www.courts.ca.gov/documents/Steven_Stone_6062.pdf,"Justice Steven Stone and Justice Arthur Gilbert were interviewed as part of the California Appellate Court Legacy Project. They discussed the formation of Division Six of the Court of Appeal in the Second District in 1982. The Republican Party and some legislators fought the formation of the division, but Justice Puglia wrote an opinion upholding the Governor's appointment process and the division's constitutionality. Justice Stone and Justice Gilbert were appointed in the first week of December and had to organize themselves for the confirmation hearings. The Attorney General at the time, Deukmejian, sent a letter asking questions about their judicial philosophy, which they answered respectfully. They were all confirmed on the same day and became good friends with Deukmejian."
https://www.courts.ca.gov/documents/Thompson_Robert_S_Biography.pdf,"Robert S. Thompson was a Justice of the Court of Appeal, Second Appellate District, Division One. He was appointed by Governor Regan in 1968 and elected in 1970 for a 12 year term. He was a Judge of the Superior Court and Municipal Court in Los Angeles County, appointed by Governor Brown. He was a Chief Assistant US Attorney, a private law practitioner, and a lecturer at the University of Southern California Law Center. He was admitted to the California Bar in 1946 and earned his B.S. and LL.B. from the University of Southern California. He served as a Captain in the US Army during World War II. He was a member of the Republican State Central Committee Speakers Bureau and the California Judges Association, American Bar Association, Federal Bar Association, and Los Angeles County Bar Association."
https://www.courts.ca.gov/documents/Robert_Thompson_6044.pdf,"Robert Thompson was an only child born in Los Angeles in 1918. His parents were immigrants from England. He attended USC and graduated from law school in 1942. He was rejected from the Army due to poor eyesight, but was eventually accepted and served as a legal officer. After the war, he was admitted to the bar without taking the bar exam due to a statute that allowed those whose law school career was interrupted by service to be admitted without the exam. He married his wife Betty before he enlisted and returned to Los Angeles after the war. He started a law firm with a classmate and eventually joined forces with Walter Nossaman. He became active in Republican politics and was appointed to the bench by Pat Brown in 1965."
https://www.courts.ca.gov/documents/Vogel_Charles_S_Biography.pdf,"Charles S. Vogel was appointed to the Court of Appeal, Second Appellate District, Division Four by Governor Wilson in 1995. He was previously appointed by Governor Wilson to the same court in 1992, and confirmed by the Commission on Judicial Appointments and the electorate in 1994. He was also appointed by Governor Reagan to the Superior Court in Los Angeles County in 1970 and the Municipal Court in Pomona Judicial District in 1969. He was a private law practitioner in Los Angeles and Pomona from 1959-1993 and served in the U.S. Navy from 1955-1956. He was a member of several organizations, including the American Bar Association, Los Angeles County Bar Association (President 1985-86), and the State Bar of California (President 1989-90). He was also honored as “Person of the Year” (1990) by Metropolitan News-Enterprise and “Alumnus of the Year” (1986) by UCLA School of Law Alumni Association. Charles S. Vogel was a Republican and Presbyterian."
https://www.courts.ca.gov/documents/Charles_Vogel_6260.pdf,"Justice Charles Vogel was the Administrative Presiding Justice of the Court of Appeal, Second District. He believes that it is important for judges to have a perspective of both civil and criminal cases. He was assigned to the ""Onion Field Killings"" case and worked on it alone without any support staff. He worked closely with Justice Otto Kaus who had a great sense of humor and was a genius. Justice Hastings also participated in the case."
https://www.courts.ca.gov/documents/Vogel_Miriam_A_Biography.pdf,"Justice Miriam A. Vogel was appointed to the Court of Appeal, Second Appellate District, Division One in 1990 by Governor Deukmejian. Before that, she was a judge for the Superior Court in Los Angeles County from 1986-1990. She has a J.D. from Whittier College School of Law and was admitted to the California Bar and U.S. District Court in 1975. She is a Republican and Jewish. Justice Vogel enjoys reading, traveling, and cooking."
https://www.courts.ca.gov/documents/Miriam_Vogel_6392.pdf,"Miriam Vogel was an associate justice in the California Appellate Court. She was born in Brooklyn, New York but moved to California when she was seven months old. In high school, she wanted to become an English teacher and planned to attend Santa Monica City College for two years before transferring to UCLA. Her parents, however, insisted she take typing and shorthand courses in case she needed something to fall back on. She eventually got married, quit school, and took a job as a secretary. In 1970, she found out she could get into law school if she passed an equivalency exam and scored higher than the required score on the LSAT. She worked full-time during the day and attended law school at night for four years. After graduating, she was offered a clerkship with Justice Bob Thompson and worked for him for about a year and a half. During her time there, she learned a lot about the law and how to be a hands-on judge."
https://www.courts.ca.gov/documents/Woods_Arleigh__M_Biography.pdf,"Arleigh Maddox Woods was a retired judge of the Court of Appeal, Second Appellate District, Division Four. She was the first African-American woman to be appointed to a state court of appeal, and the first female supervising judge in Los Angeles Superior Court. She was also the first woman to chair the California Commission on Judicial Performance. She was a lecturer at various CEB, Legal and Judicial seminars, and published in the fields of legal medicine, consumer rights, industrial health & safety, and legal ethics. At the age of 22, she was the youngest woman ever to be admitted to the California Bar."
https://www.courts.ca.gov/documents/Arleigh_Woods_6377.pdf,"Justice Arleigh Woods was interviewed as part of the California Appellate Court Legacy Project. She grew up in Los Angeles with four mothers, her aunts, who were all professional women and provided her with a lot of love. Her parents had separated when she was two years old, but she was able to reconnect with her father when she was 15. He was a seaman and told her stories of his travels, which inspired her to travel the world. She met her husband, Bill, when he was working for the telephone company and she was selling Princess phones. They have traveled to all the continents except Australia and enjoy trying different cuisines."
https://www.courts.ca.gov/documents/Zebrowski_John_Biography.pdf,"John Zebrowski was a retired associate justice of the Court of Appeal, Second Appellate District, Division Two. He was nominated by Governor Wilson in 1995 and subsequently confirmed by the Commission on Judicial Appointments. He was also a judge of the Superior Court in Orange County, appointed by Governor Deukmejian in 1986 and elected in 1988. He had a long career in law, including work as an assistant general counsel and assistant secretary for USA Petroleum Corp., a legislative analyst for the U.S. Dept. of the Interior, and private law practice in Los Angeles. He was a member of the California Judges Association, the Los Angeles County Bar Association, and the Association of Business Trial Lawyers. He was also an adjunct professor of law at Loyola Law School. He was born in 1948 and graduated from the University of Pennsylvania in 1970. He was admitted to the California Bar in 1975."
https://www.courts.ca.gov/documents/John_Zebrowski_6583.pdf,"John Zebrowski was a justice on the California Appellate Court. He was born in western Pennsylvania and went to school in Philadelphia. He graduated from Georgetown Law School in 1975 and moved to Los Angeles to practice law. He practiced business-related law for seven years before becoming a court commissioner in 1982. In 1986, he was appointed as a superior court judge by Governor Deukmejian and served until 1995 when he was appointed to the Court of Appeal. He practiced law-and-motion in the same courtroom until 1999."
https://www.courts.ca.gov/documents/Laurie-D-Zelon-bio.pdf,"Associate Justice Laurie D. Zelon has served on the California Court of Appeal since 2003. She has a B.A. from Cornell University and a J.D. from Harvard Law School. She has been involved in many organizations and has received numerous awards for her work in pro bono, public service, legal ethics and legal education. Justice Zelon is married and has two sons. She enjoys outdoor activities, reading, and music."
https://www.courts.ca.gov/documents/377-Laurie-D-Zelon-transcript-cp.pdf,"In this interview, Justice Laurie D. Zelon talks about her upbringing in North Carolina and New York, her decision to go to law school, and her experience at Harvard Law School. She then explains why she chose to come to California and work at Beardsley, Hufstedler & Kemble. She also talks about her career goals at the time, her mentors, and a case she worked on with Sam Williams involving police violence against Eula Love. This case helped her to understand the importance of de-escalation tactics and gave her insight into the legal system."
https://www.courts.ca.gov/documents/Blease_Coleman_A_Biography.pdf,"Coleman Arthur Blease is an Associate Justice of the Court of Appeal, Third Appellate District. He was appointed by Governor Brown Jr. in 1979 and confirmed by the Commission on Judicial Appointments. He was also confirmed by the electorate in 1982 and 1994 to 12-year terms. Blease has also served as a Justice Pro Tempore of the California Supreme Court in 1982 and 1997, and as a Special Master for the California Commission on Judicial Performance in 1996. He has a Bachelor of Arts degree from the University of California, Berkeley and a Law degree from the same university. He is a Democrat and has two adult sons."
https://www.courts.ca.gov/documents/Coleman_Blease_6015.pdf,"ll tell you. [laughing] Arthur Scotland: [Laughing] So you decided to go to the Friends Committee on Legislation. Coleman Blease: Yes. Arthur Scotland: What did you do there? Coleman Blease: I was a lobbyist. I was the lobbyist for the Friends Committee on Legislation. I had a lot of fun. I had a lot of experience. I got to know a lot of people in the Legislature. I got to know a lot of people in the executive branch. I got to know a lot of people in the judiciary. I got to know a lot of people in the media. I got to know a lot of people in the California Appellate Court Legacy Project – Video Interview Transcript: Justice Coleman Blease [Coleman_Blease_6015.doc ] Transcribed by Tech-Synergy ; proofread by Lisa Crystal Page 8 of 36 university. I got to know a lot of people in the labor movement . I got to know a lot of people in the business community. I got to know a lot of people in the churches . So it was a wonderful experience . (00:17:02) Arthur Scotland: What were some of the issues that you were lobbying for? Coleman Blease: Well,"
https://www.courts.ca.gov/documents/Callahan_Consuelo_(Connie)_Maria_Biography.pdf,"Consuelo ""Connie"" Maria Callahan is a Circuit Judge for the United States Court of Appeals, Ninth Circuit. She was appointed by Governor Wilson in 1996 and elevated to the Court of Appeals in 2003. She has held numerous other judicial positions, including Judge of the Superior Court in San Joaquin County, Commissioner of the Municipal Court in Stockton, and Justice Pro Tempore in the California Supreme Court. She has also been active in various legal organizations and has received many awards for her work. She has a law degree from the University of the Pacific McGeorge School of Law, a Master of Laws from the University of Virginia School of Law, and a Bachelor of Arts from Stanford University."
https://www.courts.ca.gov/documents/Consuelo_Callahan_6028.pdf,". . . you know, it was like, ""Go back out there and just do it ."" And I think that was really important .

Justice Consuelo Callahan is a retired justice of the Court of Appeal, Third District, who has blazed a historical trail in the judiciary. She was the first woman appointed to the San Joaquin Superior Court, the first Hispanic to be appointed to the San Joaquin Superior Court, the first San Joaquin County judge to be appointed to the Third District Court of Appeal in 73 years, and the first San Joaquin County judge to be appointed to the Ninth Circuit. She was born in Palo Alto, California, and grew up in the Bay Area before moving to the Central Valley. Her parents were both from humble backgrounds, her mother Spanish and her father Irish. Her parents emphasized education and independence, and she and her siblings all pursued higher education. Justice Callahan overcame her shyness and fears to become a successful lawyer and judge."
https://www.courts.ca.gov/documents/Justice-Rodney-Davis-Bio.pdf,"Rodney Davis was appointed to a newly-created position on the Court of Appeal, Third Appellate District, by Governor Deukmejian in 1989. He was then confirmed by the Commission on Judicial Qualifications and the electorate. He had previously been a judge in the Sacramento Superior Court and the Sacramento Municipal Court District. He is a former Deputy Attorney General in the California State Department of Justice and a Special Assistant U.S. Attorney in the U.S. Department of Justice. He is a member of many organizations and has received many awards. He graduated from Hastings College of the Law, the University of Southern California, and the University of California, Davis. He is a Republican and an Episcopalian."
https://www.courts.ca.gov/documents/Rodney_Davis_6399.pdf,"Rodney Davis was born in Sacramento, California in 1949. His father was a state legislator and his mother was a Czech-American who had divorced her first husband and moved to California to start a new life. She had many jobs, including working in a chicken factory, as a housekeeper, and for the phone company. She also worked for Western Pacific during WWII, where she met Rodney's father. Rodney grew up in a household where his mother was a trailblazer and he learned many lessons from her, including courage and grit."
https://www.courts.ca.gov/documents/Evans_Hugh_A_Biography.pdf,"Hugh Arthur Evans was a retired Associate Justice of the Court of Appeal, Third Appellate District. He was appointed by Governor Reagan in 1974 and confirmed by the Commission on Judicial Appointments. He was also a Judge of the Superior Court in Sacramento County. Before studying law, he worked as an engineer and surveyor in Carmel, California. He was a member of the American Bar Association and the Sacramento County Bar Association. He was also a former member of the California State Bar's Disciplinary Board. He enjoyed golf and gardening in his free time."
https://www.courts.ca.gov/documents/Evans_Hugh_Arthur_6014.pdf,"Justice Hugh Arthur Evans, who served on the California Court of Appeal, Third Appellate District, from 1974 to 1990, was interviewed as part of the Judicial Council's Appellate Court Legacy Project. He was born in Ogden, Utah in 1922 and moved to California with his family when he was 10 months old. His father worked in the wholesale grocery business and his mother was a concert pianist. He grew up in Hermosa Beach and Carmel, California, and his family was involved in the arts. He learned to play piano as a child and his father passed away when he was 15. Justice Evans shared his experiences growing up and how the arts and his family shaped his life."
https://www.courts.ca.gov/documents/Morrison_Fred_K_Biography.pdf,"Fred Kennedy Morrison is a justice on the Court of Appeal, Third Appellate District. He was appointed by Governor Wilson in 1994 and confirmed by the Commission on Judicial Appointments and the electorate. He was previously a judge on the Superior Court and Municipal Court in Sacramento County. He has a J.D. from the College of William & Mary, a B.S. from Purdue University, and served in the U.S. Army and California Army National Guard. He enjoys backpacking, mountain climbing, swimming, golf, and reading."
https://www.courts.ca.gov/documents/Fred_Morrison_6371.pdf,"s called, and that was a good fit for me. Kathleen Butz : So you graduated from Purdue in what year? Fred Morrison : I graduated from Purdue in 1963. Kathleen Butz : And then what did you do after you graduated? Fred Morrison : Well, I had been in the Navy ROTC program at Purdue and so I was commissioned as an ensign in the Navy and I was assigned to the USS Yorktown , which was an aircraft carrier . And I was a navigator on that ship . Kathleen Butz : And where did the Yorktown take you? Fred Morrison : Well, we were in the Mediterranean , and we went to the Caribbean and we went to the Mediterra nean and we went to the North Atlantic and we went to the South Atlantic . We went to the Azores and we went to the Canary Islands and we went to the Mediterranean and we went to the Caribbean . We went to the Mediterranean and we went to the Caribbean . We went to the Mediterranean and we went to the Caribbean . We went to the Mediterranean and we went to the Caribbean . We went to the Mediterranean and we went to the Caribbean . We went to the Mediterranean and we went to the Caribbean . We went to the Mediterranean and we went to the Caribbean"
https://www.courts.ca.gov/documents/aclp-george-nicholson-bio.pdf,
https://www.courts.ca.gov/documents/aclp-george-nicholson-transcript.pdf,"Justice George Nicholson was born in Dallas, Texas in 1941 and grew up in a large family with his father being a baker. He was taught early right and wrong and spent a lot of time in the fields running barefooted. He was close to all of his aunts and uncles and they all worked and stayed married. He married his wife three months out of high school and they have been married 58 years. He grew up playing baseball with black kids in Oakland and knew the famous George Powles who sent many players to the Major League Baseball, NBA, and Olympics. He learned to love the farm and animals and working people and had a life full of positive experiences with people of different ethnicities. He had to get good grades to be able to play baseball and his parents urged him to do good but did not micromanage his schooling or athletics. He and his friends had aspirations to be professional baseball players and they all said they would not sign unless they all signed. Two of them did sign, Carl Shelen and Jimmy McClure."
https://www.courts.ca.gov/documents/Puglia_Robert_K_Biography.pdf,"Retired Justice Robert K. Puglia was appointed by Governor Reagan in 1974 and confirmed by the Commission on Judicial Appointments. He served on the Supreme Court of California in 1995, 1994, 1991, 1990, 1989, 1984, 1983, and 1979 and as Acting Chief Justice in 1992. He was also a Judge of the Superior Court of Sacramento County from 1971-1974 and a Deputy Attorney General for the California State Department of Justice in 1959. He was a member of the Council of Chief Judges of Courts of Appeals, the California Judges Association, and the Anthony M. Kennedy American Inn of Court. He was also an adjunct professor of law at McGeorge College of Law and an instructor at Sacramento State College. He served in the U.S. Army from 1952-1955 and was awarded the Combat Infantryman’s Badge. He graduated from the University of California, Boalt Hall School of Law in 1958 and Ohio State University in 1952."
https://www.courts.ca.gov/documents/Robert_Puglia_5543-2.pdf,"Justice Robert Puglia served on the California Court of Appeal, Third Appellate District for 24 and a half years and on the superior court for three years. He discussed a significant case he worked on involving the Symbionese Liberation Army, which had an impact on the California justice system. He explained the role of the Court of Appeal in providing appellate review of cases emerging from the trial courts, and how the Court of Appeal makes much of the law in California. He shared why he chose a career in public service and the law, and a personal anecdote from his years on the bench. He concluded by expressing his gratitude for the opportunity to serve on the Court of Appeal."
https://www.courts.ca.gov/documents/Justice-Arthur-G-Scotland-bio.pdf,"Arthur George Scotland was appointed to the Court of Appeal, Third Appellate District in 1998 by Governor Wilson. Before that, he was an Associate Justice of the same court, appointed by Governor Deukmejian in 1989. He was also a Judge of the Superior Court in Sacramento County, appointed by Governor Deukmejian in 1987. Scotland has held many other positions, including Cabinet Secretary for the Governor's office, Assistant to the Chief of Staff for Governor-Elect, Deputy Policy Director of the Deukmejian Campaign Committee, Deputy Attorney General of the California State Department of Justice, Deputy District Attorney of Sacramento County, and Narcotics Agent of the California State Department of Justice. He has received many awards and recognitions, including Judge of the Year by the Sacramento County Bar Association in 2004 and Humanitarian of the Year by the same organization in 2002. Scotland graduated from the University of the Pacific, McGeorge School of Law in 1974 with distinction."
https://www.courts.ca.gov/documents/6723_Scotland.pdf,"Retired Presiding Justice Arthur G. Scotland was being interviewed by Justice George Nicholson as part of the Judicial Council's Appellate Legacy Project. Scotland served on the Court of Appeal, Third Appellate District, for more than 20 years, from 1989 to 2011. Nicholson and Scotland had a long history of working together, from the Governor's Office during the Deukmejian administration to the California Department of Justice to the Sacramento Superior Court. Scotland was born in Sacramento in 1946 and his father was a life insurance salesman. His mother, Tillie, worked for the Board of Equalization before staying home to care for her children. Scotland is known for his energy and enthusiasm, and his friends describe him as having a good and warm heart, being the hardest-working judge in the state capital, honest, fair, and a fierce competitor. Scotland is also a traveler, having gone to the Galapagos Islands and South America. When his mother was in critical condition, Scotland dropped everything and ran home to be with her, and he was able to hug her before she passed away. Scotland's grandparents and parents have been a major influence in his life, and have helped shape him into the person he is today."
https://www.courts.ca.gov/documents/Sims_III_Richard_M_Biography.pdf,"Richard M. Sims III is an Associate Justice of the Court of Appeal, Third Appellate District. He was appointed by Governor Brown Jr. in 1982 and has been confirmed by the Commission on Judicial Appointments and the electorate multiple times since then. Before becoming a judge, he worked in private law practice and as an Assistant Executive Director of the San Francisco Committee on Crime. He has written several legal publications and has made significant decisions in cases such as Morgan Creek Residential v. Kemp and Kaufman & Broad Communities, Inc. v. Performance Plastering, Inc. He has a J.D. from Harvard University Law School and a B.A. from Amherst College. In his free time, he enjoys skiing, snowshoeing, gardening, hiking, and reading The New Yorker."
https://www.courts.ca.gov/documents/Richard_Sims_6546.pdf,"Justice Richard Sims is an Associate Justice at the Court of Appeal for the Third Appellate District in California. He was born in Oakland, California, and moved to Marin County as an infant. His father was a lawyer and judge in Marin County before he went on the Court of Appeal. Richard was active in 4-H, Cub Scouts, and Boy Scouts, and went to work at the age of 12. He attended Reed Grammar School, Marion Avenue Public School, and Tamalpais and Redwood High Schools in Marin County. He went on to attend Amherst College, majoring in political science and minoring in English, and graduated cum laude. He was awarded the Charles Rugg Fellowship to study law at Harvard Law School, where he was active in the Harvard Law School Drama Society and wrote for the Law School Show. He invested in his friendships and continues to stay in touch with his classmates."
https://www.courts.ca.gov/documents/Sparks_Keith_F_Biography.pdf,"Keith Fogus Sparks was a retired Associate Justice of the Court of Appeal, Third Appellate District. He was appointed by Governor Brown Jr. in 1981 and confirmed by the Commission on Judicial Appointments and the electorate in 1986. He served as a Judge of the Superior Court of Placer County from 1977 to 1981 and was the Presiding Judge in 1979. He was also a Deputy District Attorney and Chief Deputy District Attorney of Placer County from 1967 to 1977. He authored a student note for the California Law Review and wrote significant decisions on cases related to negligent infliction of emotional distress, the State Bar's use of mandatory dues, and a nominee for judicial office. Sparks served in the U.S. Navy from 1956 to 1957 and graduated from the University of California, Berkeley with a J.D. and B.A. He was a Democrat and Episcopalian."
https://www.courts.ca.gov/documents/Keith_Sparks_6029.pdf,"Keith Sparks was an Associate Justice on the Court of Appeal for the Third District in Sacramento. He was born in 1933 and grew up in Placer County, California. He attended Lincoln High School and then went to the University of California at Berkeley, and then later he went to Boalt Hall at Cal as well. He majored in political science and minored in history at Berkeley and was subject to the draft. He commuted from Placer County to the Third Appellate District downtown and listened to books on tape while he drove."
https://www.courts.ca.gov/documents/Brown_Gerald_Biography.pdf,"Gerald Brown was a retired presiding justice of the Court of Appeal in California. He was appointed by Governor Brown, Sr. in 1965 and was confirmed by the Commission on Judicial Appointments. He had a long career in law, beginning with private law practice in 1943 and ending with his retirement from the bench in 1985. He had a Bachelor's degree from the University of Southern California, a Master's degree from the University of Oxford, and a Law degree from Yale University Law School. He served in the U.S. Army during World War II and was a member of several organizations, including the Institute of Judicial Administration, Free & Accepted Masons, Kiwanis Club, and Phi Delta Phi law fraternity. He enjoyed travel and riding motorcycles."
https://www.courts.ca.gov/documents/215_Richard-Aronson_2-FINAL-for-WC.docx,
https://www.courts.ca.gov/documents/216_Penfold_Legacy_BENKE_transcript-FINAL_for_WC.docx,
https://www.courts.ca.gov/documents/Gerald_Brown_5543-1.pdf,"Justice Gerald Brown served on the California Appellate Court for over 20 years and was the Presiding Justice of the Court of Appeal. During his time on the court, he worked to create a system where writs could be handled quickly and efficiently, so that justice would not be delayed. He was appointed to the court by Governor Pat Brown after a two week process. Justice Brown found his work on the court to be much easier than his work as a trial lawyer, as he no longer had to work 14 hour days."
https://www.courts.ca.gov/documents/Cologne_Gordon_Biography.pdf,"Justice Gordon Cologne was appointed to the Court of Appeal, Fourth Appellate District, Division One by Governor Reagan in 1972. He had previously been a private law practice partner, a trial attorney for the U.S. Department of Justice, a California State Senator, a California State Assemblyman, and a Mayor and City Councilman. He was also the author of the Porter-Cologne Water Quality Act, which regulates issues permits and monitors discharges into surface and ground waters. Cologne retired from the bench in 1984 and went on to become an adjunct professor and special counsel. He was a Republican and Catholic."
https://www.courts.ca.gov/documents/Gordon_Cologne_6012.pdf,"Justice Gordon Cologne was born in 1924 in the Coachella Valley in California. He served in the Navy for two years after high school and then went to college at USC and law school at Southwestern University. After graduating from law school, he worked for the Department of Justice in the Antitrust Division. He then returned to California to practice law and was elected mayor of Indio. In 1960, he ran for the Assembly and won, serving until 1972 when he was appointed by Governor Ronald Reagan to the Court of Appeal, Fourth Appellate District. He served as an appellate justice until 1984 when he retired during the presidential term of President Ronald Reagan. Justice Cologne compares the Legislature of the 1960s to now, noting that there were no term limits in the 60s and that the lobbyists were not as influential."
https://www.courts.ca.gov/documents/Froehlich_Charles_W_Biography.pdf,"Charles W. Froehlich Jr. was a retired associate justice of the Court of Appeal, Fourth Appellate District, Division One. He was appointed to the newly-created position by Governor Deukmejian in 1988 and confirmed by the electorate in 1990. Prior to this, he served as a judge of the Superior Court of San Diego County and worked as a private lawyer. He was a member of the California Judges Association, San Diego County Bar Association, and Old Globe Theatre. He also taught law at the University of California, Berkeley and San Diego State College. He enjoyed viticulture, enology, pomology, apiculture, and playing handball. He was a Republican and Methodist."
https://www.courts.ca.gov/documents/Charles_Froehlich_6057.pdf,"California Law Review,"" correct? Charles Froehlich: Yes. Judith Haller: And you graduated in 1956. Charles Froehlich: Right.

Justice Charles Froehlich is a retired Appellate Justice who has had a long and distinguished career in law. He was born in 1928 in San Jose, California and graduated from Fullerton High School. He then attended Stanford University, where he was in ROTC and graduated Phi Beta Kappa. After graduating, he served in the military during the Korean War and was awarded the Bronze Star. After his service, he attended Boalt Hall Law School at the University of California, where he was editor of the California Law Review. He graduated in 1956 and went on to have a successful career in law."
https://www.courts.ca.gov/documents/Richard-Fybel-Associate-Justice-4DCA-BIO.pdf,"Richard D. Fybel is an Associate Justice of the Court of Appeal, Fourth District, Division Three in Santa Ana, California. He was born and raised in Southern California and graduated from the University of California at Los Angeles (A.B. 1968) and the University of California at Los Angeles School of Law (J.D. 1971). He has received numerous awards for his public and community service, including the President's Award from the California Judges Association and the Award for Achievement in Public Service from the Public Interest Law Foundation of Chapman University School of Law. He has spoken on the subject of judicial ethics to various organizations and has written several articles on the subject. Justice Fybel is also a member of several boards and committees, including the Boards of Advisors of the Fowler School of Law and The Rodgers Center for Holocaust Education at Chapman University."
https://www.courts.ca.gov/documents/87-Penfold-Richard-Fybel-transcript-FINAL.docx,
https://www.courts.ca.gov/documents/Gabbert_John_G_Biography.pdf,"John G. Gabbert was a California Court of Appeal Associate Justice appointed by Governor Reagan in 1970. He had previously been a Judge in Riverside County, a Board Member of the Riverside Unified School District, and a Deputy District Attorney. He had a law degree from the University of California, Boalt Hall of Law, and a Bachelor's degree from Occidental College. He was a member of various civic and charitable organizations, and a Republican. He retired from the bench in 1974."
https://www.courts.ca.gov/documents/JohnG_Gabbert_6013.pdf,"Justice John G. Gabbert had a remarkable legal career, spanning most of the 20th century. He attended college at Riverside Junior College, Occidental College, and Duke University, and finished his law degree at Boalt Hall, Berkeley. He was awarded a scholarship to Duke, but was persuaded by his father to attend Berkeley instead. He was interviewed as part of the California Appellate Court Legacy Project, which is creating an oral history of the appellate courts in California."
https://www.courts.ca.gov/documents/Gaut_Barton_C_Biography.pdf,"Justice Barton C. Gaut was appointed by Governor Wilson to a newly-created position on the Court of Appeal, Fourth Appellate District, Division Two in 1997. He was then confirmed by the Commission on Judicial Appointments and the electorate in 1998. Before that, he was appointed by Governor Wilson to the Consolidated Superior and Municipal Courts in Riverside County in 1995. He had previously been a partner at Best, Best & Krieger law firm in Riverside, California. He has a Bachelor of Science from the University of California, Los Angeles, and a Law Degree from Boalt Hall School of Law, University of California, Berkeley. He is a member of the Leo A. Deegan Inn of Court and has been President of the Riverside County Barrister and Riverside County Bar Association."
